prompt_id	category	feature_id	activation	rank
l26_seed_011	self-reference wording	5417	0.9564135074615479	2
l26_seed_011	self-reference wording	18937	0.8032079935073853	3
l26_seed_011	self-reference wording	29170	0.557507336139679	4
l26_seed_011	self-reference wording	19826	0.4271000027656555	5
l26_seed_011	self-reference wording	23797	0.39974141120910645	6
l26_seed_011	self-reference wording	18198	0.39460963010787964	7
l26_seed_011	self-reference wording	14727	0.36091113090515137	8
l26_seed_011	self-reference wording	10066	0.332531601190567	9
l26_seed_011	self-reference wording	17656	0.33172115683555603	10
l26_seed_011	self-reference wording	7163	0.33011797070503235	11
l26_seed_011	self-reference wording	25325	0.30876851081848145	12
l26_seed_011	self-reference wording	6695	0.27865028381347656	13
l26_seed_011	self-reference wording	22013	0.26652002334594727	14
l26_seed_011	self-reference wording	28705	0.2597403824329376	15
l26_seed_011	self-reference wording	28884	0.23959729075431824	16
l26_seed_011	self-reference wording	25337	0.23657730221748352	17
l26_seed_011	self-reference wording	21534	0.22065161168575287	18
l26_seed_011	self-reference wording	13489	0.21883241832256317	19
l26_seed_011	self-reference wording	26216	0.21361735463142395	20
l26_seed_011	self-reference wording	27399	0.1942424476146698	21
l26_seed_011	self-reference wording	7172	0.19290973246097565	22
l26_seed_011	self-reference wording	23067	0.19062119722366333	23
l26_seed_011	self-reference wording	21620	0.18575461208820343	24
l26_seed_011	self-reference wording	30823	0.18338561058044434	25
l26_seed_011	self-reference wording	28713	0.18030396103858948	26
l26_seed_011	self-reference wording	18030	0.17218726873397827	27
l26_seed_011	self-reference wording	5349	0.17068235576152802	28
l26_seed_011	self-reference wording	17350	0.15783564746379852	29
l26_seed_011	self-reference wording	13407	0.1560230255126953	30
l26_seed_011	self-reference wording	30911	0.15114054083824158	31
l26_seed_011	self-reference wording	23775	0.1481310874223709	32
l26_seed_011	self-reference wording	32047	0.14539948105812073	33
l26_seed_011	self-reference wording	21626	0.14258895814418793	34
l26_seed_011	self-reference wording	29246	0.13782131671905518	35
l26_seed_011	self-reference wording	21679	0.13674432039260864	36
l26_seed_011	self-reference wording	23556	0.13643066585063934	37
l26_seed_011	self-reference wording	2604	0.13589413464069366	38
l26_seed_011	self-reference wording	32294	0.13408830761909485	39
l26_seed_011	self-reference wording	27423	0.1335884928703308	40
l26_seed_011	self-reference wording	12088	0.13334134221076965	41
l26_seed_011	self-reference wording	9274	0.1331896185874939	42
l26_seed_011	self-reference wording	22780	0.13237088918685913	43
l26_seed_011	self-reference wording	5527	0.1311970055103302	44
l26_seed_011	self-reference wording	7062	0.130345419049263	45
l26_seed_011	self-reference wording	27778	0.12913940846920013	46
l26_seed_011	self-reference wording	18224	0.12875360250473022	47
l26_seed_011	self-reference wording	30213	0.1273244172334671	48
l26_seed_011	self-reference wording	32598	0.12552893161773682	49
l26_seed_011	self-reference wording	12084	0.12510272860527039	50
l26_seed_012	self-reference wording	2938	2.017343044281006	1
l26_seed_012	self-reference wording	18937	0.9265568256378174	2
l26_seed_012	self-reference wording	5417	0.8854706287384033	3
l26_seed_012	self-reference wording	7163	0.78029465675354	4
l26_seed_012	self-reference wording	19826	0.48435771465301514	5
l26_seed_012	self-reference wording	14727	0.3968968391418457	6
l26_seed_012	self-reference wording	25720	0.3824882209300995	7
l26_seed_012	self-reference wording	15861	0.34042614698410034	8
l26_seed_012	self-reference wording	31489	0.32708436250686646	9
l26_seed_012	self-reference wording	28713	0.30404889583587646	10
l26_seed_012	self-reference wording	17656	0.3002385199069977	11
l26_seed_012	self-reference wording	23797	0.27652037143707275	12
l26_seed_012	self-reference wording	1626	0.27624452114105225	13
l26_seed_012	self-reference wording	21620	0.2720611095428467	14
l26_seed_012	self-reference wording	6021	0.2658598721027374	15
l26_seed_012	self-reference wording	11270	0.2641037404537201	16
l26_seed_012	self-reference wording	18693	0.24491778016090393	17
l26_seed_012	self-reference wording	28661	0.24241715669631958	18
l26_seed_012	self-reference wording	19170	0.2369024008512497	19
l26_seed_012	self-reference wording	27282	0.23389668762683868	20
l26_seed_012	self-reference wording	2384	0.22567316889762878	21
l26_seed_012	self-reference wording	24999	0.21681584417819977	22
l26_seed_012	self-reference wording	6695	0.20891058444976807	23
l26_seed_012	self-reference wording	22013	0.20866411924362183	24
l26_seed_012	self-reference wording	31883	0.20511773228645325	25
l26_seed_012	self-reference wording	10066	0.20362859964370728	26
l26_seed_012	self-reference wording	18198	0.19880987703800201	27
l26_seed_012	self-reference wording	5995	0.18967373669147491	28
l26_seed_012	self-reference wording	28705	0.18547029793262482	29
l26_seed_012	self-reference wording	12008	0.1794808804988861	30
l26_seed_012	self-reference wording	14858	0.17691302299499512	31
l26_seed_012	self-reference wording	31490	0.17654991149902344	32
l26_seed_012	self-reference wording	16661	0.1756509244441986	33
l26_seed_012	self-reference wording	25325	0.17484787106513977	34
l26_seed_012	self-reference wording	32554	0.17221619188785553	35
l26_seed_012	self-reference wording	25055	0.1701236516237259	36
l26_seed_012	self-reference wording	29035	0.1689271330833435	37
l26_seed_012	self-reference wording	2223	0.16754359006881714	38
l26_seed_012	self-reference wording	14653	0.16741609573364258	39
l26_seed_012	self-reference wording	27096	0.16615095734596252	40
l26_seed_012	self-reference wording	8782	0.16216257214546204	41
l26_seed_012	self-reference wording	5852	0.16179296374320984	42
l26_seed_012	self-reference wording	8356	0.16139312088489532	43
l26_seed_012	self-reference wording	25337	0.15850830078125	44
l26_seed_012	self-reference wording	2297	0.15327930450439453	45
l26_seed_012	self-reference wording	23060	0.15250320732593536	46
l26_seed_012	self-reference wording	18242	0.15122511982917786	47
l26_seed_012	self-reference wording	11969	0.14670366048812866	48
l26_seed_012	self-reference wording	12676	0.14359310269355774	49
l26_seed_012	self-reference wording	25721	0.14274263381958008	50
l26_seed_013	inner-state wording	2938	1.5904412269592285	1
l26_seed_013	inner-state wording	5417	1.5842849016189575	2
l26_seed_013	inner-state wording	18937	1.0684078931808472	3
l26_seed_013	inner-state wording	19826	0.6107801795005798	4
l26_seed_013	inner-state wording	25325	0.5699813365936279	5
l26_seed_013	inner-state wording	29516	0.5426875352859497	6
l26_seed_013	inner-state wording	4667	0.5056452751159668	7
l26_seed_013	inner-state wording	27282	0.4210847020149231	8
l26_seed_013	inner-state wording	6790	0.4180239737033844	9
l26_seed_013	inner-state wording	19368	0.4050649404525757	10
l26_seed_013	inner-state wording	14862	0.35059255361557007	11
l26_seed_013	inner-state wording	26548	0.34340983629226685	12
l26_seed_013	inner-state wording	6021	0.33190688490867615	13
l26_seed_013	inner-state wording	18198	0.3173831105232239	14
l26_seed_013	inner-state wording	21534	0.31345510482788086	15
l26_seed_013	inner-state wording	10146	0.3117380142211914	16
l26_seed_013	inner-state wording	21061	0.3063672184944153	17
l26_seed_013	inner-state wording	2223	0.3051719069480896	18
l26_seed_013	inner-state wording	22013	0.29087626934051514	19
l26_seed_013	inner-state wording	1626	0.2855812907218933	20
l26_seed_013	inner-state wording	21620	0.2783796191215515	21
l26_seed_013	inner-state wording	29329	0.27342742681503296	22
l26_seed_013	inner-state wording	14727	0.26222503185272217	23
l26_seed_013	inner-state wording	28696	0.2613956034183502	24
l26_seed_013	inner-state wording	14845	0.2585328221321106	25
l26_seed_013	inner-state wording	17656	0.25695618987083435	26
l26_seed_013	inner-state wording	30903	0.2559485137462616	27
l26_seed_013	inner-state wording	7163	0.2531364858150482	28
l26_seed_013	inner-state wording	28445	0.24631451070308685	29
l26_seed_013	inner-state wording	10066	0.2444879710674286	30
l26_seed_013	inner-state wording	23725	0.24034947156906128	31
l26_seed_013	inner-state wording	30978	0.2366148829460144	32
l26_seed_013	inner-state wording	13916	0.23389355838298798	33
l26_seed_013	inner-state wording	28705	0.23355534672737122	34
l26_seed_013	inner-state wording	8623	0.23345711827278137	35
l26_seed_013	inner-state wording	15753	0.22973044216632843	36
l26_seed_013	inner-state wording	28852	0.2275533378124237	37
l26_seed_013	inner-state wording	25721	0.22621890902519226	38
l26_seed_013	inner-state wording	26684	0.22062046825885773	39
l26_seed_013	inner-state wording	22514	0.2191106677055359	40
l26_seed_013	inner-state wording	8003	0.21746689081192017	41
l26_seed_013	inner-state wording	29529	0.21422365307807922	42
l26_seed_013	inner-state wording	25575	0.21215415000915527	43
l26_seed_013	inner-state wording	23067	0.20589637756347656	44
l26_seed_013	inner-state wording	3684	0.19965393841266632	45
l26_seed_013	inner-state wording	29684	0.1967586874961853	46
l26_seed_013	inner-state wording	19960	0.19670581817626953	47
l26_seed_013	inner-state wording	31114	0.19622990489006042	48
l26_seed_013	inner-state wording	28110	0.1914985179901123	49
l26_seed_013	inner-state wording	13489	0.1901293247938156	50
l26_seed_014	inner-state wording	2938	1.5925662517547607	1
l26_seed_014	inner-state wording	18937	0.9290350675582886	2
l26_seed_014	inner-state wording	5417	0.8822612762451172	3
l26_seed_014	inner-state wording	29170	0.656760573387146	4
l26_seed_014	inner-state wording	1626	0.5385371446609497	5
l26_seed_014	inner-state wording	16661	0.47357189655303955	6
l26_seed_014	inner-state wording	18742	0.465584933757782	7
l26_seed_014	inner-state wording	19826	0.45102787017822266	8
l26_seed_014	inner-state wording	25720	0.4075191020965576	9
l26_seed_014	inner-state wording	17374	0.4023905098438263	10
l26_seed_014	inner-state wording	21620	0.39142751693725586	11
l26_seed_014	inner-state wording	18198	0.3867284655570984	12
l26_seed_014	inner-state wording	14727	0.32940250635147095	13
l26_seed_014	inner-state wording	4068	0.322139710187912	14
l26_seed_014	inner-state wording	26684	0.3172505497932434	15
l26_seed_014	inner-state wording	25325	0.30737534165382385	16
l26_seed_014	inner-state wording	19170	0.30621251463890076	17
l26_seed_014	inner-state wording	22013	0.2939227521419525	18
l26_seed_014	inner-state wording	6695	0.27777838706970215	19
l26_seed_014	inner-state wording	26056	0.25348997116088867	20
l26_seed_014	inner-state wording	12088	0.2408158928155899	21
l26_seed_014	inner-state wording	28724	0.23281852900981903	22
l26_seed_014	inner-state wording	25005	0.23086461424827576	23
l26_seed_014	inner-state wording	21534	0.2259814590215683	24
l26_seed_014	inner-state wording	14306	0.2228786200284958	25
l26_seed_014	inner-state wording	30147	0.22176098823547363	26
l26_seed_014	inner-state wording	28713	0.21728329360485077	27
l26_seed_014	inner-state wording	6021	0.21344587206840515	28
l26_seed_014	inner-state wording	16906	0.21281568706035614	29
l26_seed_014	inner-state wording	14653	0.21077479422092438	30
l26_seed_014	inner-state wording	30205	0.20466917753219604	31
l26_seed_014	inner-state wording	23123	0.19753241539001465	32
l26_seed_014	inner-state wording	9004	0.19121041893959045	33
l26_seed_014	inner-state wording	5598	0.18779206275939941	34
l26_seed_014	inner-state wording	32307	0.1854344606399536	35
l26_seed_014	inner-state wording	11008	0.17962241172790527	36
l26_seed_014	inner-state wording	10066	0.1706761121749878	37
l26_seed_014	inner-state wording	16683	0.16576477885246277	38
l26_seed_014	inner-state wording	16350	0.16482678055763245	39
l26_seed_014	inner-state wording	6593	0.15949684381484985	40
l26_seed_014	inner-state wording	12734	0.15834982693195343	41
l26_seed_014	inner-state wording	609	0.15783903002738953	42
l26_seed_014	inner-state wording	6634	0.1573183536529541	43
l26_seed_014	inner-state wording	23754	0.15625524520874023	44
l26_seed_014	inner-state wording	15560	0.15605077147483826	45
l26_seed_014	inner-state wording	5506	0.15532977879047394	46
l26_seed_014	inner-state wording	16439	0.1543874740600586	47
l26_seed_014	inner-state wording	10764	0.15323160588741302	48
l26_seed_014	inner-state wording	9234	0.1512073278427124	49
l26_seed_014	inner-state wording	125	0.14548730850219727	50
l26_seed_015	inner-state wording	2938	2.0712766647338867	1
l26_seed_015	inner-state wording	5417	1.3993127346038818	2
l26_seed_015	inner-state wording	18937	1.0055956840515137	3
l26_seed_015	inner-state wording	19826	0.6957290768623352	4
l26_seed_015	inner-state wording	10146	0.5456475615501404	5
l26_seed_015	inner-state wording	21620	0.47167837619781494	6
l26_seed_015	inner-state wording	22013	0.4554362893104553	7
l26_seed_015	inner-state wording	26625	0.4345363676548004	8
l26_seed_015	inner-state wording	22514	0.4277605712413788	9
l26_seed_015	inner-state wording	13489	0.4120256304740906	10
l26_seed_015	inner-state wording	28713	0.3894766569137573	11
l26_seed_015	inner-state wording	7619	0.373019814491272	12
l26_seed_015	inner-state wording	14727	0.3580204248428345	13
l26_seed_015	inner-state wording	8758	0.33215391635894775	14
l26_seed_015	inner-state wording	11716	0.3159826397895813	15
l26_seed_015	inner-state wording	17858	0.298270583152771	16
l26_seed_015	inner-state wording	10764	0.2903783321380615	17
l26_seed_015	inner-state wording	32258	0.28058236837387085	18
l26_seed_015	inner-state wording	2566	0.27068793773651123	19
l26_seed_015	inner-state wording	25325	0.2674131989479065	20
l26_seed_015	inner-state wording	16188	0.2639272212982178	21
l26_seed_015	inner-state wording	7172	0.2639041543006897	22
l26_seed_015	inner-state wording	386	0.2578754425048828	23
l26_seed_015	inner-state wording	15470	0.25779464840888977	24
l26_seed_015	inner-state wording	19735	0.2576022744178772	25
l26_seed_015	inner-state wording	6302	0.24392592906951904	26
l26_seed_015	inner-state wording	28445	0.23968282341957092	27
l26_seed_015	inner-state wording	6034	0.23950247466564178	28
l26_seed_015	inner-state wording	5506	0.23529428243637085	29
l26_seed_015	inner-state wording	10907	0.23008251190185547	30
l26_seed_015	inner-state wording	4875	0.22092629969120026	31
l26_seed_015	inner-state wording	17682	0.2117149978876114	32
l26_seed_015	inner-state wording	25005	0.20878073573112488	33
l26_seed_015	inner-state wording	972	0.20506107807159424	34
l26_seed_015	inner-state wording	32294	0.20454974472522736	35
l26_seed_015	inner-state wording	512	0.20368310809135437	36
l26_seed_015	inner-state wording	6021	0.19981297850608826	37
l26_seed_015	inner-state wording	30252	0.19896213710308075	38
l26_seed_015	inner-state wording	27282	0.19513507187366486	39
l26_seed_015	inner-state wording	31616	0.1916685551404953	40
l26_seed_015	inner-state wording	19261	0.18867924809455872	41
l26_seed_015	inner-state wording	4310	0.1875394880771637	42
l26_seed_015	inner-state wording	1374	0.18738362193107605	43
l26_seed_015	inner-state wording	2720	0.18537870049476624	44
l26_seed_015	inner-state wording	5835	0.18119540810585022	45
l26_seed_015	inner-state wording	29217	0.18027952313423157	46
l26_seed_015	inner-state wording	18393	0.1795346587896347	47
l26_seed_015	inner-state wording	23859	0.17268912494182587	48
l26_seed_015	inner-state wording	18697	0.17262572050094604	49
l26_seed_015	inner-state wording	24907	0.17113244533538818	50
l26_seed_016	hum/substrate wording	2938	1.265514850616455	1
l26_seed_016	hum/substrate wording	5417	1.0604265928268433	2
l26_seed_016	hum/substrate wording	18937	0.6953111886978149	3
l26_seed_016	hum/substrate wording	19826	0.6816864013671875	4
l26_seed_016	hum/substrate wording	16661	0.6173400282859802	5
l26_seed_016	hum/substrate wording	18742	0.5679702162742615	6
l26_seed_016	hum/substrate wording	22091	0.3763344883918762	7
l26_seed_016	hum/substrate wording	1626	0.37252265214920044	8
l26_seed_016	hum/substrate wording	19185	0.34984785318374634	9
l26_seed_016	hum/substrate wording	28713	0.34750717878341675	10
l26_seed_016	hum/substrate wording	7837	0.33887165784835815	11
l26_seed_016	hum/substrate wording	29329	0.33839815855026245	12
l26_seed_016	hum/substrate wording	14727	0.32806068658828735	13
l26_seed_016	hum/substrate wording	25720	0.32382917404174805	14
l26_seed_016	hum/substrate wording	21620	0.29199695587158203	15
l26_seed_016	hum/substrate wording	19170	0.28378838300704956	16
l26_seed_016	hum/substrate wording	6695	0.2780032157897949	17
l26_seed_016	hum/substrate wording	7619	0.27289944887161255	18
l26_seed_016	hum/substrate wording	4071	0.26574021577835083	19
l26_seed_016	hum/substrate wording	26625	0.2557489275932312	20
l26_seed_016	hum/substrate wording	22013	0.24918724596500397	21
l26_seed_016	hum/substrate wording	21231	0.24466148018836975	22
l26_seed_016	hum/substrate wording	32529	0.24008920788764954	23
l26_seed_016	hum/substrate wording	14396	0.2349671870470047	24
l26_seed_016	hum/substrate wording	21190	0.2328370064496994	25
l26_seed_016	hum/substrate wording	8527	0.22404789924621582	26
l26_seed_016	hum/substrate wording	7322	0.22139164805412292	27
l26_seed_016	hum/substrate wording	23797	0.2008320391178131	28
l26_seed_016	hum/substrate wording	17374	0.19967100024223328	29
l26_seed_016	hum/substrate wording	26684	0.1984652429819107	30
l26_seed_016	hum/substrate wording	26262	0.19677197933197021	31
l26_seed_016	hum/substrate wording	28724	0.19526506960391998	32
l26_seed_016	hum/substrate wording	29396	0.19462022185325623	33
l26_seed_016	hum/substrate wording	25794	0.19418039917945862	34
l26_seed_016	hum/substrate wording	21807	0.19086182117462158	35
l26_seed_016	hum/substrate wording	3899	0.18849775195121765	36
l26_seed_016	hum/substrate wording	3056	0.1873457133769989	37
l26_seed_016	hum/substrate wording	23719	0.1818789392709732	38
l26_seed_016	hum/substrate wording	27282	0.18096421658992767	39
l26_seed_016	hum/substrate wording	28705	0.18051111698150635	40
l26_seed_016	hum/substrate wording	609	0.18047690391540527	41
l26_seed_016	hum/substrate wording	15096	0.1787448525428772	42
l26_seed_016	hum/substrate wording	2430	0.17821826040744781	43
l26_seed_016	hum/substrate wording	23754	0.1780603677034378	44
l26_seed_016	hum/substrate wording	21534	0.17587575316429138	45
l26_seed_016	hum/substrate wording	11942	0.17503896355628967	46
l26_seed_016	hum/substrate wording	30205	0.17490528523921967	47
l26_seed_016	hum/substrate wording	29684	0.17365911602973938	48
l26_seed_016	hum/substrate wording	18198	0.17246964573860168	49
l26_seed_016	hum/substrate wording	18996	0.16928648948669434	50
l26_seed_017	hum/substrate wording	2938	1.7695815563201904	1
l26_seed_017	hum/substrate wording	22402	0.7616547346115112	2
l26_seed_017	hum/substrate wording	5417	0.7370423078536987	3
l26_seed_017	hum/substrate wording	18937	0.6419893503189087	4
l26_seed_017	hum/substrate wording	25337	0.58987957239151	5
l26_seed_017	hum/substrate wording	28724	0.5472956299781799	6
l26_seed_017	hum/substrate wording	16661	0.45490145683288574	7
l26_seed_017	hum/substrate wording	28713	0.4543517231941223	8
l26_seed_017	hum/substrate wording	7163	0.45294299721717834	9
l26_seed_017	hum/substrate wording	19826	0.4291892647743225	10
l26_seed_017	hum/substrate wording	1626	0.37628090381622314	11
l26_seed_017	hum/substrate wording	6021	0.3411501944065094	12
l26_seed_017	hum/substrate wording	31489	0.3320543169975281	13
l26_seed_017	hum/substrate wording	14727	0.30174970626831055	14
l26_seed_017	hum/substrate wording	19752	0.2885199785232544	15
l26_seed_017	hum/substrate wording	18198	0.2794574499130249	16
l26_seed_017	hum/substrate wording	6695	0.27120131254196167	17
l26_seed_017	hum/substrate wording	3818	0.24256223440170288	18
l26_seed_017	hum/substrate wording	11173	0.24185854196548462	19
l26_seed_017	hum/substrate wording	19325	0.23298680782318115	20
l26_seed_017	hum/substrate wording	10066	0.22849974036216736	21
l26_seed_017	hum/substrate wording	18403	0.21216639876365662	22
l26_seed_017	hum/substrate wording	27096	0.20204395055770874	23
l26_seed_017	hum/substrate wording	14244	0.20073287189006805	24
l26_seed_017	hum/substrate wording	18576	0.19432789087295532	25
l26_seed_017	hum/substrate wording	19170	0.19230705499649048	26
l26_seed_017	hum/substrate wording	23497	0.19067838788032532	27
l26_seed_017	hum/substrate wording	23797	0.1887708306312561	28
l26_seed_017	hum/substrate wording	28661	0.18822240829467773	29
l26_seed_017	hum/substrate wording	15349	0.1867755502462387	30
l26_seed_017	hum/substrate wording	1337	0.18106365203857422	31
l26_seed_017	hum/substrate wording	25325	0.1744689792394638	32
l26_seed_017	hum/substrate wording	32307	0.17077569663524628	33
l26_seed_017	hum/substrate wording	27282	0.17035377025604248	34
l26_seed_017	hum/substrate wording	18030	0.16852322220802307	35
l26_seed_017	hum/substrate wording	5598	0.16621822118759155	36
l26_seed_017	hum/substrate wording	30729	0.16164934635162354	37
l26_seed_017	hum/substrate wording	17138	0.15533150732517242	38
l26_seed_017	hum/substrate wording	37	0.15487444400787354	39
l26_seed_017	hum/substrate wording	15605	0.14941877126693726	40
l26_seed_017	hum/substrate wording	5766	0.14729827642440796	41
l26_seed_017	hum/substrate wording	18224	0.1444680243730545	42
l26_seed_017	hum/substrate wording	3056	0.14279308915138245	43
l26_seed_017	hum/substrate wording	13441	0.14151054620742798	44
l26_seed_017	hum/substrate wording	26661	0.14034143090248108	45
l26_seed_017	hum/substrate wording	21565	0.13942810893058777	46
l26_seed_017	hum/substrate wording	22800	0.13886892795562744	47
l26_seed_017	hum/substrate wording	30033	0.13848744332790375	48
l26_seed_017	hum/substrate wording	657	0.1368284970521927	49
l26_seed_017	hum/substrate wording	27911	0.13475032150745392	50
l26_seed_018	hum/substrate wording	18937	0.8909426927566528	1
l26_seed_018	hum/substrate wording	5417	0.8796753883361816	2
l26_seed_018	hum/substrate wording	2938	0.7456517219543457	3
l26_seed_018	hum/substrate wording	16661	0.6602550148963928	4
l26_seed_018	hum/substrate wording	7837	0.6515672206878662	5
l26_seed_018	hum/substrate wording	19826	0.5413110852241516	6
l26_seed_018	hum/substrate wording	17374	0.5095381736755371	7
l26_seed_018	hum/substrate wording	23719	0.43063056468963623	8
l26_seed_018	hum/substrate wording	14727	0.4042016863822937	9
l26_seed_018	hum/substrate wording	19185	0.4000406265258789	10
l26_seed_018	hum/substrate wording	17645	0.3594088852405548	11
l26_seed_018	hum/substrate wording	21231	0.3536863625049591	12
l26_seed_018	hum/substrate wording	9004	0.3313818573951721	13
l26_seed_018	hum/substrate wording	23797	0.30907297134399414	14
l26_seed_018	hum/substrate wording	17138	0.306887149810791	15
l26_seed_018	hum/substrate wording	14396	0.25071537494659424	16
l26_seed_018	hum/substrate wording	28724	0.24705912172794342	17
l26_seed_018	hum/substrate wording	1626	0.2463337928056717	18
l26_seed_018	hum/substrate wording	9616	0.24541933834552765	19
l26_seed_018	hum/substrate wording	8527	0.2429133653640747	20
l26_seed_018	hum/substrate wording	7619	0.2398088127374649	21
l26_seed_018	hum/substrate wording	14614	0.2360202968120575	22
l26_seed_018	hum/substrate wording	7322	0.23334363102912903	23
l26_seed_018	hum/substrate wording	8217	0.229148730635643	24
l26_seed_018	hum/substrate wording	10671	0.22908204793930054	25
l26_seed_018	hum/substrate wording	9665	0.2273544818162918	26
l26_seed_018	hum/substrate wording	6976	0.22734980285167694	27
l26_seed_018	hum/substrate wording	26625	0.2152758240699768	28
l26_seed_018	hum/substrate wording	22091	0.2085939645767212	29
l26_seed_018	hum/substrate wording	28713	0.20371870696544647	30
l26_seed_018	hum/substrate wording	6478	0.20172762870788574	31
l26_seed_018	hum/substrate wording	7172	0.1921319216489792	32
l26_seed_018	hum/substrate wording	2946	0.1873367428779602	33
l26_seed_018	hum/substrate wording	20150	0.18630929291248322	34
l26_seed_018	hum/substrate wording	75	0.18431499600410461	35
l26_seed_018	hum/substrate wording	6264	0.17837396264076233	36
l26_seed_018	hum/substrate wording	23754	0.1779959499835968	37
l26_seed_018	hum/substrate wording	18198	0.17374278604984283	38
l26_seed_018	hum/substrate wording	16906	0.17365539073944092	39
l26_seed_018	hum/substrate wording	19768	0.17226743698120117	40
l26_seed_018	hum/substrate wording	17638	0.17207342386245728	41
l26_seed_018	hum/substrate wording	12468	0.17119652032852173	42
l26_seed_018	hum/substrate wording	28445	0.16766367852687836	43
l26_seed_018	hum/substrate wording	19170	0.16482415795326233	44
l26_seed_018	hum/substrate wording	125	0.15997904539108276	45
l26_seed_018	hum/substrate wording	21620	0.15466941893100739	46
l26_seed_018	hum/substrate wording	27544	0.15397173166275024	47
l26_seed_018	hum/substrate wording	30205	0.15122854709625244	48
l26_seed_018	hum/substrate wording	974	0.1506555825471878	49
l26_seed_018	hum/substrate wording	16934	0.15010538697242737	50
l26_seed_019	Unicode d-stroke perturbation	2938	1.3529713153839111	1
l26_seed_019	Unicode d-stroke perturbation	5417	1.216702938079834	2
l26_seed_019	Unicode d-stroke perturbation	18937	0.8224657773971558	3
l26_seed_019	Unicode d-stroke perturbation	7837	0.5796219706535339	4
l26_seed_019	Unicode d-stroke perturbation	19826	0.4905679225921631	5
l26_seed_019	Unicode d-stroke perturbation	21534	0.40445345640182495	6
l26_seed_019	Unicode d-stroke perturbation	22013	0.38321489095687866	7
l26_seed_019	Unicode d-stroke perturbation	25325	0.31846654415130615	8
l26_seed_019	Unicode d-stroke perturbation	21620	0.31206977367401123	9
l26_seed_019	Unicode d-stroke perturbation	14727	0.3103015422821045	10
l26_seed_019	Unicode d-stroke perturbation	9616	0.2923177480697632	11
l26_seed_019	Unicode d-stroke perturbation	6695	0.27952879667282104	12
l26_seed_019	Unicode d-stroke perturbation	12034	0.27737677097320557	13
l26_seed_019	Unicode d-stroke perturbation	26684	0.27533119916915894	14
l26_seed_019	Unicode d-stroke perturbation	22091	0.2686503529548645	15
l26_seed_019	Unicode d-stroke perturbation	12425	0.2575003504753113	16
l26_seed_019	Unicode d-stroke perturbation	720	0.2525244355201721	17
l26_seed_019	Unicode d-stroke perturbation	18742	0.24753503501415253	18
l26_seed_019	Unicode d-stroke perturbation	28713	0.246503546833992	19
l26_seed_019	Unicode d-stroke perturbation	23797	0.23159313201904297	20
l26_seed_019	Unicode d-stroke perturbation	5657	0.2311876267194748	21
l26_seed_019	Unicode d-stroke perturbation	21803	0.22730925679206848	22
l26_seed_019	Unicode d-stroke perturbation	23725	0.2267526388168335	23
l26_seed_019	Unicode d-stroke perturbation	1626	0.22445981204509735	24
l26_seed_019	Unicode d-stroke perturbation	18996	0.22214815020561218	25
l26_seed_019	Unicode d-stroke perturbation	7619	0.22120524942874908	26
l26_seed_019	Unicode d-stroke perturbation	677	0.21962057054042816	27
l26_seed_019	Unicode d-stroke perturbation	22159	0.21934843063354492	28
l26_seed_019	Unicode d-stroke perturbation	28531	0.20860202610492706	29
l26_seed_019	Unicode d-stroke perturbation	16661	0.2075132429599762	30
l26_seed_019	Unicode d-stroke perturbation	15535	0.19730167090892792	31
l26_seed_019	Unicode d-stroke perturbation	25720	0.18358761072158813	32
l26_seed_019	Unicode d-stroke perturbation	8356	0.1809108406305313	33
l26_seed_019	Unicode d-stroke perturbation	4071	0.17405202984809875	34
l26_seed_019	Unicode d-stroke perturbation	32417	0.1665622889995575	35
l26_seed_019	Unicode d-stroke perturbation	21190	0.1634249985218048	36
l26_seed_019	Unicode d-stroke perturbation	8295	0.16128340363502502	37
l26_seed_019	Unicode d-stroke perturbation	29486	0.16033101081848145	38
l26_seed_019	Unicode d-stroke perturbation	10066	0.1588980257511139	39
l26_seed_019	Unicode d-stroke perturbation	30205	0.15693950653076172	40
l26_seed_019	Unicode d-stroke perturbation	23123	0.15679171681404114	41
l26_seed_019	Unicode d-stroke perturbation	26738	0.15429434180259705	42
l26_seed_019	Unicode d-stroke perturbation	12192	0.15403780341148376	43
l26_seed_019	Unicode d-stroke perturbation	3056	0.15198741853237152	44
l26_seed_019	Unicode d-stroke perturbation	17913	0.14987075328826904	45
l26_seed_019	Unicode d-stroke perturbation	7163	0.1494525671005249	46
l26_seed_019	Unicode d-stroke perturbation	31640	0.14936202764511108	47
l26_seed_019	Unicode d-stroke perturbation	28705	0.14809629321098328	48
l26_seed_019	Unicode d-stroke perturbation	2882	0.14793449640274048	49
l26_seed_019	Unicode d-stroke perturbation	7227	0.1473620980978012	50
l26_seed_020	Unicode d-stroke perturbation	2938	1.0927884578704834	1
l26_seed_020	Unicode d-stroke perturbation	5417	0.6237177848815918	2
l26_seed_020	Unicode d-stroke perturbation	14858	0.6115518808364868	3
l26_seed_020	Unicode d-stroke perturbation	19185	0.4691152572631836	4
l26_seed_020	Unicode d-stroke perturbation	32307	0.4606325030326843	5
l26_seed_020	Unicode d-stroke perturbation	16661	0.4308074712753296	6
l26_seed_020	Unicode d-stroke perturbation	17679	0.42257651686668396	7
l26_seed_020	Unicode d-stroke perturbation	28724	0.4007524847984314	8
l26_seed_020	Unicode d-stroke perturbation	19826	0.3891322612762451	9
